name,teamName,age,it,sp,st,en,du,di,sk,pa,pc,df,sc,ex,ld
Christian Thomas,Dallas,0,0,0,0,0,0,0,0,68,63,0,0,0,0
Cory Schneider,Dallas,0,0,0,0,0,0,0,0,75,86,0,0,0,0
Marc Staal,Dallas,0,0,0,0,0,0,0,0,70,69,0,0,0,0
Kalle Kossila,Dallas,0,0,0,0,0,0,0,0,65,65,0,0,0,0
Kyle Clifford,Dallas,0,0,0,0,0,0,0,0,70,67,0,0,0,0
Matt Niskanen,Dallas,0,0,0,0,0,0,0,0,78,78,0,0,0,0
Mackenzie Skapski,Dallas,0,0,0,0,0,0,0,0,71,69,0,0,0,0
Noel Acciari,Dallas,0,0,0,0,0,0,0,0,68,61,0,0,0,0
Steve Mason,Dallas,0,0,0,0,0,0,0,0,74,81,0,0,0,0
Kris Versteeg,Dallas,0,0,0,0,0,0,0,0,75,75,0,0,0,0
Roman Polak,Dallas,0,0,0,0,0,0,0,0,70,68,0,0,0,0
Niklas Tikkinen,Dallas,0,0,0,0,0,0,0,0,60,65,0,0,0,0
Wayne Simmonds,Dallas,0,0,0,0,0,0,0,0,75,75,0,0,0,0
Jason Spezza,Dallas,0,0,0,0,0,0,0,0,74,75,0,0,0,0
Ryan O'Reilly,Dallas,0,0,0,0,0,0,0,0,82,84,0,0,0,0
Cedric Paquette,Dallas,0,0,0,0,0,0,0,0,68,62,0,0,0,0
Victor Hedman,Dallas,0,0,0,0,0,0,0,0,88,86,0,0,0,0
Sidney Crosby,Dallas,0,0,0,0,0,0,0,0,90,91,0,0,0,0
Chris Stewart,Dallas,0,0,0,0,0,0,0,0,71,69,0,0,0,0
Mason Raymond,Dallas,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Tyler Ganly,Dallas,0,0,0,0,0,0,0,0,63,64,0,0,0,0
Brendan Ranford,Detroit,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Michael Dal Colle,Detroit,0,0,0,0,0,0,0,0,70,68,0,0,0,0
Alan Quine,Detroit,0,0,0,0,0,0,0,0,72,70,0,0,0,0
Keaton Ellerby,Detroit,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Danick Martel,Detroit,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Nick Spaling,Detroit,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Zach Bogosian,Detroit,0,0,0,0,0,0,0,0,74,71,0,0,0,0
Evan Rodrigues,Detroit,0,0,0,0,0,0,0,0,76,75,0,0,0,0
Nikolai Kulemin,Detroit,0,0,0,0,0,0,0,0,72,69,0,0,0,0
Anton Zlobin,Detroit,0,0,0,0,0,0,0,0,68,68,0,0,0,0
Petr Zamorsky,Detroit,0,0,0,0,0,0,0,0,66,64,0,0,0,0
Simon Fernholm,Detroit,0,0,0,0,0,0,0,0,62,62,0,0,0,0
Austin Madaisky,Detroit,0,0,0,0,0,0,0,0,64,65,0,0,0,0
Dennis Rasmussen,Detroit,0,0,0,0,0,0,0,0,67,62,0,0,0,0
Ales Hemsky,Detroit,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Brandon Davidson,Detroit,0,0,0,0,0,0,0,0,64,64,0,0,0,0
Jiri Tlusty,Detroit,0,0,0,0,0,0,0,0,69,63,0,0,0,0
Matt Finn,Detroit,0,0,0,0,0,0,0,0,68,68,0,0,0,0
Steven Delisle,Detroit,0,0,0,0,0,0,0,0,66,65,0,0,0,0
Nikita Nesterov,Detroit,0,0,0,0,0,0,0,0,75,77,0,0,0,0
Tim Erixon,Detroit,0,0,0,0,0,0,0,0,67,65,0,0,0,0
Gleason Fournier,Detroit,0,0,0,0,0,0,0,0,66,64,0,0,0,0
Cody Rosen,Detroit,0,0,0,0,0,0,0,0,70,71,0,0,0,0
Jordan Weal,Detroit,0,0,0,0,0,0,0,0,73,75,0,0,0,0
Anthony Louis,Detroit,0,0,0,0,0,0,0,0,64,65,0,0,0,0
Reece Scarlet,Detroit,0,0,0,0,0,0,0,0,67,66,0,0,0,0
Chris Bigras,Detroit,0,0,0,0,0,0,0,0,63,62,0,0,0,0
Gustav Olofsson,Detroit,0,0,0,0,0,0,0,0,75,72,0,0,0,0
Tanner Lane,Detroit,0,0,0,0,0,0,0,0,67,66,0,0,0,0
Jean-Sebastien Dea,Detroit,0,0,0,0,0,0,0,0,67,62,0,0,0,0
Mark Owuya,Detroit,0,0,0,0,0,0,0,0,68,74,0,0,0,0
Matt Tomkins,Detroit,0,0,0,0,0,0,0,0,74,72,0,0,0,0
Nathan Walker,Detroit,0,0,0,0,0,0,0,0,68,64,0,0,0,0
Troy Grosenick,Detroit,0,0,0,0,0,0,0,0,74,78,0,0,0,0
Aleksander Barkov,Edmonton,0,0,0,0,0,0,0,0,87,85,0,0,0,0
Cameron Gaunce,Edmonton,0,0,0,0,0,0,0,0,70,69,0,0,0,0
Niklas Hansson,Edmonton,0,0,0,0,0,0,0,0,68,67,0,0,0,0
Vladimir Tarasenko,Edmonton,0,0,0,0,0,0,0,0,79,84,0,0,0,0
Connor McDavid,Edmonton,0,0,0,0,0,0,0,0,95,93,0,0,0,0
Duncan Keith,Edmonton,0,0,0,0,0,0,0,0,82,80,0,0,0,0
Claude Giroux,Edmonton,0,0,0,0,0,0,0,0,90,88,0,0,0,0
Artemi Panarin,Edmonton,0,0,0,0,0,0,0,0,87,89,0,0,0,0
Carson Soucy,Edmonton,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Nikita Zaitsev,Edmonton,0,0,0,0,0,0,0,0,75,72,0,0,0,0
Brent Seabrook,Edmonton,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Jordan Binnington,Edmonton,0,0,0,0,0,0,0,0,87,90,0,0,0,0
Conor Garland,Edmonton,0,0,0,0,0,0,0,0,70,72,0,0,0,0
Ryan Strome,Edmonton,0,0,0,0,0,0,0,0,75,73,0,0,0,0
Spencer Smallman,Edmonton,0,0,0,0,0,0,0,0,69,70,0,0,0,0
Anthony Richard,Edmonton,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Connor Ingram,Edmonton,0,0,0,0,0,0,0,0,71,74,0,0,0,0
Shea Weber,Edmonton,0,0,0,0,0,0,0,0,78,80,0,0,0,0
Evgeny Dadonov,Edmonton,0,0,0,0,0,0,0,0,81,81,0,0,0,0
Mathieu Joseph,Edmonton,0,0,0,0,0,0,0,0,74,71,0,0,0,0
Connor Hobbs,Edmonton,0,0,0,0,0,0,0,0,70,71,0,0,0,0
John Carlson,Edmonton,0,0,0,0,0,0,0,0,87,83,0,0,0,0
John Gibson,Edmonton,0,0,0,0,0,0,0,0,80,92,0,0,0,0
Joshua Jacobs,Edmonton,0,0,0,0,0,0,0,0,65,65,0,0,0,0
William Karlsson,Edmonton,0,0,0,0,0,0,0,0,77,80,0,0,0,0
Alex Chiasson,Edmonton,0,0,0,0,0,0,0,0,74,71,0,0,0,0
Adam Erne,Edmonton,0,0,0,0,0,0,0,0,69,65,0,0,0,0
Emil Johansson,Edmonton,0,0,0,0,0,0,0,0,68,64,0,0,0,0
Reid Duke,Edmonton,0,0,0,0,0,0,0,0,68,66,0,0,0,0
Dakota Joshua,Edmonton,0,0,0,0,0,0,0,0,69,66,0,0,0,0
Dan Hamhuis,Edmonton,0,0,0,0,0,0,0,0,73,74,0,0,0,0
Emile Poirier,Edmonton,0,0,0,0,0,0,0,0,69,68,0,0,0,0
Frederick Gaudreau,Edmonton,0,0,0,0,0,0,0,0,64,62,0,0,0,0
Nikolaj Ehlers,Edmonton,0,0,0,0,0,0,0,0,78,81,0,0,0,0
Trevor Carrick,Edmonton,0,0,0,0,0,0,0,0,60,61,0,0,0,0
Tyler Ennis,Edmonton,0,0,0,0,0,0,0,0,73,72,0,0,0,0
Alexander Steen,Edmonton,0,0,0,0,0,0,0,0,78,80,0,0,0,0
Brian Dumoulin,Edmonton,0,0,0,0,0,0,0,0,75,77,0,0,0,0
Trevor Lewis,Edmonton,0,0,0,0,0,0,0,0,72,74,0,0,0,0
Tyler Wotherspoon,Edmonton,0,0,0,0,0,0,0,0,62,61,0,0,0,0
Logan Shaw,Edmonton,0,0,0,0,0,0,0,0,72,68,0,0,0,0
Justin Abdelkader,Florida,0,0,0,0,0,0,0,0,75,73,0,0,0,0
Ryan Miller,Florida,0,0,0,0,0,0,0,0,81,81,0,0,0,0
Travis Dermott,Florida,0,0,0,0,0,0,0,0,76,76,0,0,0,0
Brayden Point,Florida,0,0,0,0,0,0,0,0,82,84,0,0,0,0
Chris Terry,Florida,0,0,0,0,0,0,0,0,68,66,0,0,0,0
Anthony Peluso,Florida,0,0,0,0,0,0,0,0,64,59,0,0,0,0
Devan Dubnyk,Florida,0,0,0,0,0,0,0,0,81,87,0,0,0,0
Brandon Dubinsky,Florida,0,0,0,0,0,0,0,0,76,73,0,0,0,0
Nikita Soshnikov,Florida,0,0,0,0,0,0,0,0,66,61,0,0,0,0
Matt Puempel,Florida,0,0,0,0,0,0,0,0,64,57,0,0,0,0
Alex Lintuniemi,Florida,0,0,0,0,0,0,0,0,59,71,0,0,0,0
Victor Rask,Florida,0,0,0,0,0,0,0,0,74,76,0,0,0,0
Ryan Ellis,Florida,0,0,0,0,0,0,0,0,79,80,0,0,0,0
Chase De Leo,Florida,0,0,0,0,0,0,0,0,60,56,0,0,0,0
Max Gaede,Florida,0,0,0,0,0,0,0,0,66,66,0,0,0,0
Radek Faksa,Florida,0,0,0,0,0,0,0,0,75,74,0,0,0,0
Andrej Sekera,Florida,0,0,0,0,0,0,0,0,76,76,0,0,0,0
Matt Dumba,Florida,0,0,0,0,0,0,0,0,78,76,0,0,0,0
Joel Edmundson,Florida,0,0,0,0,0,0,0,0,72,69,0,0,0,0
Carl Soderberg,Florida,0,0,0,0,0,0,0,0,76,75,0,0,0,0
Kris Russell,Florida,0,0,0,0,0,0,0,0,75,71,0,0,0,0
Matt Grzelcyk,Florida,0,0,0,0,0,0,0,0,75,77,0,0,0,0
Andreas Athanasiou,Florida,0,0,0,0,0,0,0,0,75,74,0,0,0,0
Derek Stepan,Florida,0,0,0,0,0,0,0,0,80,81,0,0,0,0
Mikkel Boedker,Florida,0,0,0,0,0,0,0,0,77,75,0,0,0,0
Karl Alzner,Florida,0,0,0,0,0,0,0,0,71,68,0,0,0,0
Mike Amadio,Florida,0,0,0,0,0,0,0,0,64,67,0,0,0,0
Anthony Mantha,Florida,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Kasimir Kaskisuo,Florida,0,0,0,0,0,0,0,0,72,73,0,0,0,0
Leon Draisaitl,Florida,0,0,0,0,0,0,0,0,86,85,0,0,0,0
Nick Paul,Florida,0,0,0,0,0,0,0,0,63,63,0,0,0,0
Justin Williams,Florida,0,0,0,0,0,0,0,0,78,82,0,0,0,0
Victor Olofsson,Florida,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Victor Mete,Florida,0,0,0,0,0,0,0,0,73,74,0,0,0,0
Iiro Pakarinen,LosAngeles,0,0,0,0,0,0,0,0,61,56,0,0,0,0
Madison Bowey,LosAngeles,0,0,0,0,0,0,0,0,75,72,0,0,0,0
Troy Brouwer,LosAngeles,0,0,0,0,0,0,0,0,74,71,0,0,0,0
Nick Sorensen,LosAngeles,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Richard Panik,LosAngeles,0,0,0,0,0,0,0,0,76,76,0,0,0,0
Austin Czarnik,LosAngeles,0,0,0,0,0,0,0,0,73,75,0,0,0,0
Guillaume Gelinas,LosAngeles,0,0,0,0,0,0,0,0,66,70,0,0,0,0
Anton Slepyshev,LosAngeles,0,0,0,0,0,0,0,0,71,66,0,0,0,0
Andrej Sustr,LosAngeles,0,0,0,0,0,0,0,0,71,68,0,0,0,0
Kasperi Kapanen,LosAngeles,0,0,0,0,0,0,0,0,72,73,0,0,0,0
Brayden McNabb,LosAngeles,0,0,0,0,0,0,0,0,71,72,0,0,0,0
Tobias Rieder,LosAngeles,0,0,0,0,0,0,0,0,74,73,0,0,0,0
Artur Gavrus,LosAngeles,0,0,0,0,0,0,0,0,66,62,0,0,0,0
Brendan Perlini,LosAngeles,0,0,0,0,0,0,0,0,72,71,0,0,0,0
David Desharnais,LosAngeles,0,0,0,0,0,0,0,0,76,76,0,0,0,0
Colin Smith,LosAngeles,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Marek Hrivik,LosAngeles,0,0,0,0,0,0,0,0,70,65,0,0,0,0
Cody Payne,LosAngeles,0,0,0,0,0,0,0,0,64,66,0,0,0,0
Bill Arnold,LosAngeles,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Alexander Petrovic,LosAngeles,0,0,0,0,0,0,0,0,71,69,0,0,0,0
Michael Grabner,LosAngeles,0,0,0,0,0,0,0,0,72,69,0,0,0,0
Eetu Laurikainen,LosAngeles,0,0,0,0,0,0,0,0,76,73,0,0,0,0
Andrey Makarov,LosAngeles,0,0,0,0,0,0,0,0,78,79,0,0,0,0
Nathan Beaulieu,LosAngeles,0,0,0,0,0,0,0,0,74,74,0,0,0,0
Patrik Berglund,LosAngeles,0,0,0,0,0,0,0,0,72,71,0,0,0,0
Brandon Alderson,LosAngeles,0,0,0,0,0,0,0,0,67,67,0,0,0,0
Emil Galimov,LosAngeles,0,0,0,0,0,0,0,0,69,71,0,0,0,0
Graham Black,LosAngeles,0,0,0,0,0,0,0,0,64,66,0,0,0,0
Jack Campbell,LosAngeles,0,0,0,0,0,0,0,0,78,82,0,0,0,0
Jordan Oesterle,LosAngeles,0,0,0,0,0,0,0,0,74,76,0,0,0,0
Jonathan Racine,LosAngeles,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Nathan Gerbe,LosAngeles,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Mike Aviani,LosAngeles,0,0,0,0,0,0,0,0,68,68,0,0,0,0
Kyle Beach,LosAngeles,0,0,0,0,0,0,0,0,70,66,0,0,0,0
Zack Mitchell,LosAngeles,0,0,0,0,0,0,0,0,66,60,0,0,0,0
Jeff Skinner,LosAngeles,0,0,0,0,0,0,0,0,77,80,0,0,0,0
Dylan Olsen,LosAngeles,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Liam O'Brien,LosAngeles,0,0,0,0,0,0,0,0,66,60,0,0,0,0
Jordan Schroeder,LosAngeles,0,0,0,0,0,0,0,0,69,64,0,0,0,0
Joey Hishon,LosAngeles,0,0,0,0,0,0,0,0,68,63,0,0,0,0
Brandon Sutter,LosAngeles,0,0,0,0,0,0,0,0,72,70,0,0,0,0
Neal Pionk,LosAngeles,0,0,0,0,0,0,0,0,78,80,0,0,0,0
Sam Bennett,LosAngeles,0,0,0,0,0,0,0,0,74,74,0,0,0,0
David Musil,LosAngeles,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Andrei Pedan,LosAngeles,0,0,0,0,0,0,0,0,67,68,0,0,0,0
Cody Eakin,LosAngeles,0,0,0,0,0,0,0,0,74,71,0,0,0,0
Jake Dotchin,Montreal,0,0,0,0,0,0,0,0,70,69,0,0,0,0
Chris Wideman,Montreal,0,0,0,0,0,0,0,0,73,74,0,0,0,0
Zachary Aston-Reese,Montreal,0,0,0,0,0,0,0,0,69,69,0,0,0,0
James Sheppard,Montreal,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Fredrik Claesson,Montreal,0,0,0,0,0,0,0,0,69,66,0,0,0,0
Nicolas Petan,Montreal,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Jordan Staal,Montreal,0,0,0,0,0,0,0,0,77,80,0,0,0,0
Andreas Borgman,Montreal,0,0,0,0,0,0,0,0,73,72,0,0,0,0
William Carrier,Montreal,0,0,0,0,0,0,0,0,63,62,0,0,0,0
Korbinian Holzer,Montreal,0,0,0,0,0,0,0,0,69,68,0,0,0,0
Frederik Gauthier,Montreal,0,0,0,0,0,0,0,0,70,66,0,0,0,0
Connor Murphy,Montreal,0,0,0,0,0,0,0,0,72,68,0,0,0,0
Tim Schaller,Montreal,0,0,0,0,0,0,0,0,71,67,0,0,0,0
Kevin Poulin,Montreal,0,0,0,0,0,0,0,0,74,81,0,0,0,0
Teddy Purcell,Montreal,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Andrew Cogliano,Montreal,0,0,0,0,0,0,0,0,74,71,0,0,0,0
J.T. Brown,Montreal,0,0,0,0,0,0,0,0,69,62,0,0,0,0
Tanner Pearson,Montreal,0,0,0,0,0,0,0,0,74,74,0,0,0,0
Sven Andrighetto,Montreal,0,0,0,0,0,0,0,0,75,74,0,0,0,0
Joakim Nordstrom,Montreal,0,0,0,0,0,0,0,0,67,62,0,0,0,0
Rene Bourque,Montreal,0,0,0,0,0,0,0,0,70,64,0,0,0,0
Zac Rinaldo,Montreal,0,0,0,0,0,0,0,0,64,59,0,0,0,0
James Reimer,Montreal,0,0,0,0,0,0,0,0,82,76,0,0,0,0
Jeff Zatkoff,Montreal,0,0,0,0,0,0,0,0,73,81,0,0,0,0
Andrew Ladd,Montreal,0,0,0,0,0,0,0,0,74,72,0,0,0,0
Danny Dekeyser,Montreal,0,0,0,0,0,0,0,0,72,68,0,0,0,0
Nate Prosser,Montreal,0,0,0,0,0,0,0,0,66,65,0,0,0,0
C.J. Smith,Montreal,0,0,0,0,0,0,0,0,68,63,0,0,0,0
Pavel Datsyuk,Montreal,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Matthew Peca,Montreal,0,0,0,0,0,0,0,0,74,70,0,0,0,0
Lance Bouma,Montreal,0,0,0,0,0,0,0,0,70,65,0,0,0,0
Joseph Blandisi,Montreal,0,0,0,0,0,0,0,0,73,71,0,0,0,0
Morgan Klimchuk,Montreal,0,0,0,0,0,0,0,0,60,62,0,0,0,0
Ben Hutton,Montreal,0,0,0,0,0,0,0,0,74,74,0,0,0,0
Luke Gazdic,Montreal,0,0,0,0,0,0,0,0,60,57,0,0,0,0
Alexander Ovechkin,Nashville,0,0,0,0,0,0,0,0,80,84,0,0,0,0
Jakub Vrana,Nashville,0,0,0,0,0,0,0,0,75,76,0,0,0,0
Daniel Zarr,Nashville,0,0,0,0,0,0,0,0,67,67,0,0,0,0
Jordan Eberle,Nashville,0,0,0,0,0,0,0,0,78,78,0,0,0,0
Rob Scuderi,Nashville,0,0,0,0,0,0,0,0,69,67,0,0,0,0
Kevin Roy,Nashville,0,0,0,0,0,0,0,0,64,61,0,0,0,0
Ryan Dzingel,Nashville,0,0,0,0,0,0,0,0,76,74,0,0,0,0
Jannik Hansen,Nashville,0,0,0,0,0,0,0,0,74,72,0,0,0,0
Torey Krug,Nashville,0,0,0,0,0,0,0,0,87,88,0,0,0,0
Alexander Burmistrov,Nashville,0,0,0,0,0,0,0,0,73,72,0,0,0,0
Ryan Johansen,Nashville,0,0,0,0,0,0,0,0,84,85,0,0,0,0
Gavin Bayreuther,Nashville,0,0,0,0,0,0,0,0,69,67,0,0,0,0
Connor Hellebuyck,Nashville,0,0,0,0,0,0,0,0,86,91,0,0,0,0
Juuse Saros,Nashville,0,0,0,0,0,0,0,0,80,84,0,0,0,0
Adam Henrique,Nashville,0,0,0,0,0,0,0,0,76,75,0,0,0,0
Joakim Ryan,Nashville,0,0,0,0,0,0,0,0,72,72,0,0,0,0
Gabriel Landeskog,Nashville,0,0,0,0,0,0,0,0,79,82,0,0,0,0
Matthew Gaudreau,Nashville,0,0,0,0,0,0,0,0,66,66,0,0,0,0
Curtis Valk,Nashville,0,0,0,0,0,0,0,0,60,60,0,0,0,0
Justin Braun,Nashville,0,0,0,0,0,0,0,0,75,72,0,0,0,0
Mikael Backlund,Nashville,0,0,0,0,0,0,0,0,78,80,0,0,0,0
Justin Faulk,Nashville,0,0,0,0,0,0,0,0,77,80,0,0,0,0
Henrik Samuelsson,Nashville,0,0,0,0,0,0,0,0,60,59,0,0,0,0
Lukas Bengtsson,Nashville,0,0,0,0,0,0,0,0,67,67,0,0,0,0
Dan Paille,Nashville,0,0,0,0,0,0,0,0,66,62,0,0,0,0
Jack Skille,Nashville,0,0,0,0,0,0,0,0,66,59,0,0,0,0
Mika Zibanejad,Nashville,0,0,0,0,0,0,0,0,79,81,0,0,0,0
Dion Phaneuf,Nashville,0,0,0,0,0,0,0,0,73,74,0,0,0,0
Justin Kloos,Nashville,0,0,0,0,0,0,0,0,60,62,0,0,0,0
Joe Morrow,Nashville,0,0,0,0,0,0,0,0,71,69,0,0,0,0
Niklas Hjalmarsson,Nashville,0,0,0,0,0,0,0,0,73,69,0,0,0,0
Mikael Wikstrand,Nashville,0,0,0,0,0,0,0,0,63,68,0,0,0,0
Henrik Haapala,Nashville,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Brandon Montour,Nashville,0,0,0,0,0,0,0,0,77,76,0,0,0,0
Charles Hudon,Nashville,0,0,0,0,0,0,0,0,71,68,0,0,0,0
Charlie Lindgren,Nashville,0,0,0,0,0,0,0,0,77,79,0,0,0,0
Anton Blidh,Nashville,0,0,0,0,0,0,0,0,65,61,0,0,0,0
Damon Severson,Nashville,0,0,0,0,0,0,0,0,77,77,0,0,0,0
Michael Bunting,Nashville,0,0,0,0,0,0,0,0,60,61,0,0,0,0
Garnet Hathaway,Nashville,0,0,0,0,0,0,0,0,72,66,0,0,0,0
Spencer Foo,Nashville,0,0,0,0,0,0,0,0,60,62,0,0,0,0
Mikhail Grigorenko,Nashville,0,0,0,0,0,0,0,0,73,69,0,0,0,0
Brad Boyes,Nashville,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Saku Maenalanen,Nashville,0,0,0,0,0,0,0,0,70,66,0,0,0,0
Travis Boyd,Nashville,0,0,0,0,0,0,0,0,75,72,0,0,0,0
Lukas Sedlak,Nashville,0,0,0,0,0,0,0,0,66,62,0,0,0,0
Erik Karlsson,New Jersey,0,0,0,0,0,0,0,0,91,89,0,0,0,0
Jeremy Bracco,New Jersey,0,0,0,0,0,0,0,0,68,68,0,0,0,0
Frederik Andersen,New Jersey,0,0,0,0,0,0,0,0,85,91,0,0,0,0
Pierre Engvall,New Jersey,0,0,0,0,0,0,0,0,69,65,0,0,0,0
Viatcheslav Voynov,New Jersey,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Derek Ryan,New Jersey,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Dominic Toninato,New Jersey,0,0,0,0,0,0,0,0,65,59,0,0,0,0
Callum Booth,New Jersey,0,0,0,0,0,0,0,0,69,76,0,0,0,0
Morgan Rielly,New Jersey,0,0,0,0,0,0,0,0,84,84,0,0,0,0
Nazem Kadri,New Jersey,0,0,0,0,0,0,0,0,77,80,0,0,0,0
Dominik Kubalik,New Jersey,0,0,0,0,0,0,0,0,62,69,0,0,0,0
Anton Khudobin,New Jersey,0,0,0,0,0,0,0,0,78,87,0,0,0,0
Dominic Moore,New Jersey,0,0,0,0,0,0,0,0,72,66,0,0,0,0
Tyler Johnson,New Jersey,0,0,0,0,0,0,0,0,77,77,0,0,0,0
Lucas Wallmark,New Jersey,0,0,0,0,0,0,0,0,73,75,0,0,0,0
Valeri Nichushkin,New Jersey,0,0,0,0,0,0,0,0,73,68,0,0,0,0
Trevor Moore,New Jersey,0,0,0,0,0,0,0,0,70,70,0,0,0,0
Ilya Kovalchuk,New Jersey,0,0,0,0,0,0,0,0,76,76,0,0,0,0
David Krejci,New Jersey,0,0,0,0,0,0,0,0,83,84,0,0,0,0
Jake Gardiner,New Jersey,0,0,0,0,0,0,0,0,82,82,0,0,0,0
Jacob Trouba,New Jersey,0,0,0,0,0,0,0,0,81,80,0,0,0,0
Brayden Schenn,New Jersey,0,0,0,0,0,0,0,0,81,83,0,0,0,0
Alexander Georgiev,New Jersey,0,0,0,0,0,0,0,0,80,84,0,0,0,0
Andreas Johnson,New Jersey,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Ondrej Kase,New Jersey,0,0,0,0,0,0,0,0,74,75,0,0,0,0
Igor Shesterkin,New Jersey,0,0,0,0,0,0,0,0,67,74,0,0,0,0
Mitch Marner,New Jersey,0,0,0,0,0,0,0,0,87,87,0,0,0,0
Brian Elliott,New Jersey,0,0,0,0,0,0,0,0,75,85,0,0,0,0
Jordan Subban,New Jersey,0,0,0,0,0,0,0,0,69,68,0,0,0,0
Kerby Rychel,New Jersey,0,0,0,0,0,0,0,0,74,71,0,0,0,0
Carter Verhaeghe,New Jersey,0,0,0,0,0,0,0,0,64,65,0,0,0,0
Oliver Bjorkstrand,New Jersey,0,0,0,0,0,0,0,0,75,76,0,0,0,0
Elias Lindholm,New Jersey,0,0,0,0,0,0,0,0,82,84,0,0,0,0
Taro Hirose,New Jersey,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Shea Theodore,New Jersey,0,0,0,0,0,0,0,0,78,81,0,0,0,0
Pavel Buchnevich,New Jersey,0,0,0,0,0,0,0,0,77,76,0,0,0,0
Hudson Fasching,New Jersey,0,0,0,0,0,0,0,0,69,62,0,0,0,0
Brandon Manning,New Jersey,0,0,0,0,0,0,0,0,69,66,0,0,0,0
Will Butcher,New Jersey,0,0,0,0,0,0,0,0,80,81,0,0,0,0
Andrew Desjardins,Islanders,0,0,0,0,0,0,0,0,64,62,0,0,0,0
Marcus Pettersson,Islanders,0,0,0,0,0,0,0,0,76,75,0,0,0,0
Cam Talbot,Islanders,0,0,0,0,0,0,0,0,81,82,0,0,0,0
James Wisniewski,Islanders,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Devante Smith-Pelly,Islanders,0,0,0,0,0,0,0,0,70,67,0,0,0,0
Gemel Smith,Islanders,0,0,0,0,0,0,0,0,71,68,0,0,0,0
Mikhail Grabovski,Islanders,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Joe Thornton,Islanders,0,0,0,0,0,0,0,0,84,86,0,0,0,0
Kyle Chipchura,Islanders,0,0,0,0,0,0,0,0,69,68,0,0,0,0
A.J. Greer,Islanders,0,0,0,0,0,0,0,0,70,68,0,0,0,0
Johnny Boychuk,Islanders,0,0,0,0,0,0,0,0,76,75,0,0,0,0
Michael Del Zotto,Islanders,0,0,0,0,0,0,0,0,74,72,0,0,0,0
Dmitrij Jaskin,Islanders,0,0,0,0,0,0,0,0,72,70,0,0,0,0
Rob Flick,Islanders,0,0,0,0,0,0,0,0,64,66,0,0,0,0
Jaroslav Halak,Islanders,0,0,0,0,0,0,0,0,79,85,0,0,0,0
Cody Franson,Islanders,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Alex Killorn,Islanders,0,0,0,0,0,0,0,0,76,78,0,0,0,0
Mark Borowiecki,Islanders,0,0,0,0,0,0,0,0,64,63,0,0,0,0
Andre Benoit,Islanders,0,0,0,0,0,0,0,0,69,69,0,0,0,0
Connor Carrick,Islanders,0,0,0,0,0,0,0,0,70,72,0,0,0,0
Sami Vatanen,Islanders,0,0,0,0,0,0,0,0,77,76,0,0,0,0
Brock McGinn,Islanders,0,0,0,0,0,0,0,0,73,71,0,0,0,0
Max Everson,Islanders,0,0,0,0,0,0,0,0,65,65,0,0,0,0
Brennan Serville,Islanders,0,0,0,0,0,0,0,0,65,65,0,0,0,0
Jeff Petry,Rangers,0,0,0,0,0,0,0,0,78,82,0,0,0,0
Joshua Bailey,Rangers,0,0,0,0,0,0,0,0,83,80,0,0,0,0
Cooper Marody,Rangers,0,0,0,0,0,0,0,0,60,61,0,0,0,0
Mark Giordano,Rangers,0,0,0,0,0,0,0,0,83,86,0,0,0,0
Brad Richardson,Rangers,0,0,0,0,0,0,0,0,73,69,0,0,0,0
Nicklas Backstrom,Rangers,0,0,0,0,0,0,0,0,89,86,0,0,0,0
Rasmus Ristolainen,Rangers,0,0,0,0,0,0,0,0,82,81,0,0,0,0
Loui Eriksson,Rangers,0,0,0,0,0,0,0,0,75,73,0,0,0,0
David Pastrnak,Rangers,0,0,0,0,0,0,0,0,84,89,0,0,0,0
