Team,ProspectName
Philly,Robin Norell
Philly,Ryan O'Rourke
Philly,Ryan Poehling
Philly,Sam Colangelo
Philly,Samuel Ersson
Philly,Sean Collins
Philly,Serron Noel
Philly,Shakir Mukhamadullin
Philly,Tanner Kaspick
Philly,Timothy Liljegren
Philly,Tomas Marcinko
Philly,Tyler Haskins
Philly,Vincent Dunn
Phoenix,Aarne Talvitie
Phoenix,Adam Ruzicka
Phoenix,Adam Scheel
Phoenix,Aki Seitsonen
Phoenix,Albert Johansson
Phoenix,Alex Beaucage
Phoenix,Alex Lepkowski
Phoenix,Alex Newhook
Phoenix,Alexander Khovanov
Phoenix,Alexandr Daryin
Phoenix,Anton Burdasov
Phoenix,Blake Hillman
Phoenix,Brett Leason
Phoenix,Brian Pinho
Phoenix,Brogan Rafferty
Phoenix,Cameron Hebig
Phoenix,Carson Bantle
Phoenix,Carter Savoie
Phoenix,David Shields
Phoenix,David Westlund
Phoenix,Dmitry Voronkov
Phoenix,Dwyer Tschantz
Phoenix,Dylan Holloway
Phoenix,Eeli Tolvanen
Phoenix,Eetu Luostarinen
Phoenix,Eric Hjorth
Phoenix,Evan Barratt
Phoenix,Francois Brassard
Phoenix,Gabriel Vilardi
Phoenix,Gaetan Haas
Phoenix,Greg Chase
Phoenix,Grigory Misharin
Phoenix,Isak Walther
Phoenix,Jack Becker
Phoenix,Jacob Bryson
Phoenix,Jacob Ingham
Phoenix,Jacob Perreault
Phoenix,Jake Boltmann
Phoenix,James Spratt
Phoenix,Jamie Drysdale
Phoenix,Jaret Anderson-Dolan
Phoenix,Jay O'Brien
Phoenix,Jesse Dudas
Phoenix,Joey Keane
Phoenix,John Ludvig
Phoenix,Jonne Tammela
Phoenix,Kirill Maksimov
Phoenix,Linus Hogberg
Phoenix,Logan Neaton
Phoenix,Lucas Elvenes
Phoenix,Luka Bolf
Phoenix,Luka Burzan
Phoenix,Lukas Reichel
Phoenix,Lukas Rousek
Phoenix,Luke Henman
Phoenix,Luke Johnson
Phoenix,Matej Trovosky
Phoenix,Mathias Brome
Phoenix,Matias Maccelli
Phoenix,Max Willman
Phoenix,Michael Anderson
Phoenix,Michael Cichy
Phoenix,Michal Teply
Phoenix,Mikhail Abramov
Phoenix,Mitchell Dempsey
Phoenix,Nathan Davis
Phoenix,Nikita Alexandrov
Phoenix,Oskari Laaksonen
Phoenix,Parker Foo
Phoenix,Pavel Koltygin
Phoenix,Raphael Lavoie
Phoenix,Rasmus Bodin
Phoenix,Reid McNeill
Phoenix,Rick Kozak
Phoenix,Samuel Johannesson
Phoenix,Sawyer Hannay
Phoenix,Semyon DerArguchintsev
Phoenix,Sergei Boikov
Phoenix,Sergei Topol
Phoenix,Timothy Kunes
Phoenix,Tyler Madden
Phoenix,Tyler Soy
Phoenix,Valtteri Puustinen
Phoenix,Yegor Sharangovich
Phoenix,Zayde Wisdom
Pittsburgh,Adam Edstrom
Pittsburgh,Albin Sundsvik
Pittsburgh,Alex Schoenborn
Pittsburgh,Alexander Deilert
Pittsburgh,Antoine Morand
Pittsburgh,Anton Karlsson
Pittsburgh,Arvid Henrikson
Pittsburgh,Bulat Shafigullin
Pittsburgh,Cam Hillis
Pittsburgh,Carsen Twarynski
Pittsburgh,Cody Beach
Pittsburgh,Cole Krygier
Pittsburgh,Cole Moberg
Pittsburgh,Dan Dunn
Pittsburgh,Daniel Vladar
Pittsburgh,David Noel
Pittsburgh,Dominik Bokk
Pittsburgh,Grant Mismash
Pittsburgh,Hugo Fagerblom
Pittsburgh,Jacob Leguerrier
Pittsburgh,Jake Hansen
Pittsburgh,Jakob Stukel
Pittsburgh,Jesper Sellgren
Pittsburgh,Joseph Cecconi
Pittsburgh,Justin Kirkland
Pittsburgh,Jyri Niemi
Pittsburgh,Kellen Jones
Pittsburgh,Lauri Pajuniemi
Pittsburgh,Marcus Karlstrom
Pittsburgh,Marshall Warren
Pittsburgh,Matej Tomek
Pittsburgh,Matthew Spencer
Pittsburgh,Michael Ratchuk
Pittsburgh,Miguel Fidler
Pittsburgh,Mikael Pyyhtia
Pittsburgh,Mitchell Gibson
Pittsburgh,Nick Eno
Pittsburgh,Noah Beck
Pittsburgh,Nolan Vesey
Pittsburgh,Patrik Puistola
Pittsburgh,Peyton Krebs
Pittsburgh,Reilly Webb
Pittsburgh,Rhett Gardner
Pittsburgh,Riley Sutter
Pittsburgh,Teemu Eronen
Pittsburgh,Tim Harrison
Pittsburgh,Tyler Stahl
Pittsburgh,Victor Berglund
Pittsburgh,William Lagesson
Pittsburgh,Zach Pochiro
Pittsburgh,Zachary Gallant
Pittsburgh,Zachary Yuen
Rangers,Aleksi Heponiemi
Rangers,Alexander True
Rangers,Antti Tuomisto
Rangers,Artem Shlaine
Rangers,Artemi Kniazev
Rangers,Axel Bergkvist
Rangers,Braden Schneider
Rangers,Brandon Hagel
Rangers,Brandon Halverson
Rangers,Brandon Saigeon
Rangers,Brendan Warren
Rangers,Cameron Crotty
Rangers,Carson Focht
Rangers,Cayden Primeau
Rangers,Chase Bradley
Rangers,Chase Yoder
Rangers,Chaz Reddekopp
Rangers,Danila Zhuravlyov
Rangers,David Tendeck
Rangers,Dominic Basse
Rangers,Filip Westerlund
Rangers,Fredrik Karlstrom
Rangers,Gavin Hain
Rangers,Giorgio Estephan
Rangers,Graham Knott
Rangers,Hunter Jones
Rangers,Ivan Lodnia
Rangers,Jack Quinn
Rangers,Jack Sadek
Rangers,Jacob Olofsson
Rangers,Jacob Peterson
Rangers,Jaromir Pytlik
Rangers,Jason Robertson
Rangers,Joona Koppanen
Rangers,Joseph Nardi
Rangers,Josiah Slavin
Rangers,Lukas Vejdemo
Rangers,Max Gildon
Rangers,Noah Rod
Rangers,Oskar Back
Rangers,Otto Kivenmaki
Rangers,Patrick Harper
Rangers,Ryan Zuhlsdorf
Rangers,Santtu Kinnunen
Rangers,Tanner Laczynski
Rangers,Thomas Bordeleau
Rangers,Thomas DiPauli
Rangers,Thomas Schemitsch
Rangers,Tyler Wall
Rangers,Ville Rasanen
San Jose,Adam Parsells
San Jose,Aidan Mcdonough
San Jose,Alex Jefferies
San Jose,Alex Peters
San Jose,Alex Vlasic
San Jose,Alexander Campbell
San Jose,Antti Saarela
San Jose,Brandon Kruse
San Jose,Brendan Collier
San Jose,Brett McKenzie
San Jose,Chris Leblanc
San Jose,Cole Brady
San Jose,Colin Sullivan
San Jose,Collin Delia
San Jose,Derek Rodwell
San Jose,Dominik Masin
San Jose,Eetu Pakkila
San Jose,Fredrik Bergvik
San Jose,Ivan Prosvetov
San Jose,Jake Bean
San Jose,Jani Hakanpaa
San Jose,Jared Fiegl
San Jose,Jeremias Lindewall
San Jose,Joe Basaraba
San Jose,John McCarron
San Jose,Johnathan MacLeod
San Jose,Jonny Evans
San Jose,Jordan Stallard
San Jose,Keaton Middleton
San Jose,Keegan Kanzig
San Jose,Liam Foudy
San Jose,Luke Reid
San Jose,Marc-Olivier Roy
San Jose,Matej Pekar
San Jose,Mathias Laferriere
San Jose,Matt Auffrey
San Jose,Max Gardiner
San Jose,Miles Gendron
San Jose,Nicholas Torp
San Jose,Nicolas Meloche
San Jose,Olle Eriksson Ek
San Jose,Parker Wotherspoon
San Jose,Petr Kvaca
San Jose,Philip Broberg
San Jose,Philipp Kurashev
San Jose,Philippe Cornet
San Jose,Ryley Grantham
San Jose,Sebastian Repo
San Jose,Shane Bowers
San Jose,Tomas Mazura
San Jose,Tyler Vesel
San Jose,Vladislav Podyapolsky
San Jose,Will Calverly
San Jose,Zachary Lauzon
St. Louis,Adam Beckman
St. Louis,Adam Wilsby
St. Louis,Alexei Melnichuk
St. Louis,Bryce Brodzinski
St. Louis,Cale Morris
St. Louis,Cam Dineen
St. Louis,Colby Ambrosio
St. Louis,Cole Candella
St. Louis,Connor Crisp
St. Louis,Cooper Moore
St. Louis,Cristiano DiGiacinto
St. Louis,Damir Sharipzyanov
St. Louis,Dennis Yan
St. Louis,Egor Zamula
St. Louis,Eric Engstrand
St. Louis,Jack Glover
St. Louis,Jake Kielly
St. Louis,Jakob Lilja
St. Louis,Jakob Stenqvist
St. Louis,Jakub Galvas
St. Louis,Jan Bednar
St. Louis,Jerad Rosburg
St. Louis,John Fusco
St. Louis,John Leonard
St. Louis,John Lethemon
St. Louis,Jordan Kawaguchi
St. Louis,Julius Bergman
St. Louis,Julius Bergman
St. Louis,Justin Brazeau
St. Louis,Kevin Hancock
St. Louis,Kirill Marchenko
St. Louis,Linus Nassen
St. Louis,Matthew Boldy
St. Louis,Matthew Cairns
St. Louis,Mike Williamson
St. Louis,Mitchell Chaffee
St. Louis,Nate Sucese
St. Louis,Nick Abruzzese
St. Louis,Nick Henry
St. Louis,Otto Somppi
St. Louis,Patrick Holway
St. Louis,Petrus Palmu
St. Louis,Pyotr Kochetkov
St. Louis,Radim Zahorna
St. Louis,Rasmus Sandin
St. Louis,Samuel Fagemo
St. Louis,Santeri Virtanen
St. Louis,Scott Perunovich
St. Louis,Sean Durzi
St. Louis,Sergey Zborovskiy
St. Louis,Simon Johansson
St. Louis,Topi Niemela
St. Louis,Tyler Steenbergen
St. Louis,Veeti Miettinen
St. Louis,Vitali Kravtsov
St. Louis,Will Francis
St. Louis,Xavier Bernard
St. Louis,Yaroslav Askarov
Tampa Bay,Aaron Luchuk
Tampa Bay,Adam Smith
Tampa Bay,Alexis Lafreniere
Tampa Bay,Angus Crookshank
Tampa Bay,Anthony Brodeur
Tampa Bay,Antti Palojarvi
Tampa Bay,Axel Andersson
Tampa Bay,Bode Wilde
Tampa Bay,Brandon Baddock
Tampa Bay,Brandon Halverson
Tampa Bay,Cole Koepke
Tampa Bay,Daniil Chechelev
Tampa Bay,Dawson Mercer
Tampa Bay,Dylan Peterson
Tampa Bay,Dylan Samberg
Tampa Bay,Filip Gustavsson
Tampa Bay,Filip Kral
Tampa Bay,Gabriel Fortier
Tampa Bay,Ian Mitchell
Tampa Bay,Isaiah Saville
Tampa Bay,Jacob Bernard-Docker
Tampa Bay,Jake Sanderson
Tampa Bay,Jan Mysak
Tampa Bay,Joel Daccord
Tampa Bay,Jonathan Davidsson
Tampa Bay,Jonathan Gruden
Tampa Bay,Joni Ikonen
Tampa Bay,Jordan Fransoo
Tampa Bay,Justus Annunen
Tampa Bay,Kasper Simontaival
Tampa Bay,Kevin Mandolese
Tampa Bay,Lassi Thomson
Tampa Bay,Markus Ruusu
Tampa Bay,Mason Langenbrunner
Tampa Bay,Maxence Guenette
Tampa Bay,Mikko Kokkonen
Tampa Bay,Miles Gendron
Tampa Bay,Nikita Pavlychev
Tampa Bay,Noah Ellis
Tampa Bay,Olle Alsing
Tampa Bay,Oskar Steen
Tampa Bay,Ozzy Wiesblatt
Tampa Bay,Parker Kelly
Tampa Bay,Pavel Jenys
Tampa Bay,Rasmus Kupari
Tampa Bay,Roddy Ross
Tampa Bay,Roope Laavainen
Tampa Bay,Ryan Shea
Tampa Bay,Sergei Kukushin
Tampa Bay,Spencer Knight
Tampa Bay,Steven Johnson
Tampa Bay,Terrance Amorosa
Tampa Bay,Tomas Vomacka
Tampa Bay,Trent Miner
Tampa Bay,Tyler Kleven
Tampa Bay,Vojtech Budik
Tampa Bay,Yan Kuznetsov
Toronto,Adam Mascherin
Toronto,Alexie Krasikov
Toronto,Andrew Nielsen
Toronto,Anthony Romano
Toronto,Benjamin Baumgartner
Toronto,Brendan Woods
Toronto,Calle Sjalin
Toronto,Cole Coskey
Toronto,David Farrance
Toronto,Devante Stephens
Toronto,Eamon Powell
Toronto,Gage Ausmus
Toronto,Graham McPhee
Toronto,Harri Ilvonen
Toronto,Henrik Bjorklund
Toronto,Jachym Kondelik
Toronto,Jack Gorniak
Toronto,Jaden Lindo
Toronto,Jake Leschyshyn
Toronto,Jason Lynch
Toronto,Jean Levasseur
Toronto,Joseph Woll
Toronto,Kasper Kotkansalo
Toronto,Kirill Ustimenko
Toronto,Luke Moffatt
Toronto,Malte Setkov
Toronto,Mason Primeau
Toronto,Maxime Frechette
Toronto,Michael Schumacher
Toronto,Michael Zador
Toronto,Michal Valent
Toronto,Mikael Holmqvist
Toronto,Mitch Fadden
Toronto,Morgan Clark
Toronto,Nick Larson
Toronto,Nick Moutrey
Toronto,Nicklas Lasu
Toronto,Nils Hoglander
Toronto,Rasmus Bengtsson
Toronto,Riley Tufte
Toronto,Roy Radke
Toronto,Ryan Rehill
Toronto,Sam Jardine
Toronto,Skyler Brind'Amour
Toronto,Stephane Goulet
Toronto,Tomas Pospisil
Toronto,Tony Romano
Toronto,Vincent Desharnais
Toronto,Will O'Neill
Toronto,Wyatt Schingoethe
Vancouver,Aku Raty
Vancouver,Blake McLaughlin
Vancouver,Branden Troock
Vancouver,Brandon Coe
Vancouver,Cameron Wright
Vancouver,Curtis Hall
Vancouver,Damien Giroux
Vancouver,Devin Cooley
Vancouver,Erik Kallgren
Vancouver,Frederic Allard
Vancouver,Henri Nikkanen
Vancouver,Hugh McGing
Vancouver,Ilya Konovalov
Vancouver,Ivan Morozov
Vancouver,Jack Adams
Vancouver,Jakov Novak
Vancouver,Jean Beaudin
Vancouver,Jeremy Lauzon
Vancouver,Jonas Johansson
Vancouver,Jonathan Ang
Vancouver,Kale Clague
Vancouver,Kevin Lankinen
Vancouver,Kieffer Bellows
Vancouver,Kirill Semenov
Vancouver,Kody Clark
Vancouver,Konstantin Okulov
Vancouver,Kyle Burroughs
Vancouver,Luke Martin
Vancouver,Luke Tuch
Vancouver,Marcus Davidsson
Vancouver,Martin Kaut
Vancouver,Mathew Hill
Vancouver,Matias Rajaniemi
Vancouver,Matt Kessel
Vancouver,Michael Benning
Vancouver,Michael Karow
Vancouver,Mikhail Berdin
Vancouver,Nick Robertson
Vancouver,Nick Swaney
Vancouver,Odeen Tufto
Vancouver,Olof Lindbom
Vancouver,Patrick Khodorenko
Vancouver,Philip Nyberg
Vancouver,Pontus Holmberg
Vancouver,Raivis Ansons
Vancouver,Rasmus Asplund
Vancouver,Sean Malone
Vancouver,Shane Pinto
Vancouver,Trevor Kuntar
Vancouver,Tyce Thompson
Vancouver,Vili Saarijarvi
Vancouver,Vladislav Firstov
Vancouver,Will Cuylle
Vancouver,William Wallinder
Vancouver,Zachary Senyshyn
Washington,Akito Hirose
Washington,Ben Meehan
Washington,Brendan Brisson
Washington,Brett Neumann
Washington,Cameron Clarke
Washington,Casey Fitzgerald
Washington,Chris Merisier-Ortiz
Washington,Cliff Pu
Washington,Collin Adams
Washington,Connor Dewar
Washington,Danil Gushchin
Washington,Danil Savunov
Washington,D'Artagnan Joly
Washington,Dawson Barteaux
Washington,Dmitri Samorukov
Washington,Dmitry Zlodeyev
Washington,Drake Rymsha
Washington,Emilio Pettersen
Washington,Helge Grans
Washington,Isaak Phillips
Washington,Jackson LaCombe
Washington,Jake Ryczek
Washington,Jakub Lauko
Washington,Jan Jenik
Washington,Jean-Luc Foudy
Washington,Jeff Taylor
Washington,Jeremy McKenna
Washington,Joel Persson
Washington,Johannes Kinnvall
Washington,John Nyberg
Washington,Kevin Bahl
Washington,Kim Nousiainen
Washington,Kris Oldham
Washington,Logan Thompson
Washington,Loik Leveille
Washington,Marc Michaelis
Washington,Marcus Kallionkieli
Washington,Matthew Berkovitz
Washington,Mattias Norlinder
Washington,Michael Spacek
Washington,Miles Liberati
Washington,Nikita Shashkov
Washington,Noel Gunler
Washington,Oliwer Kaski
Washington,Paul Bittner
Washington,Rem Pitlick
Washington,Ryan Francis
Washington,Ryan Tverberg
Washington,Sam Hentges
Washington,Samuel Houde
Washington,Seth Barton
Washington,Shamil Shmakov
Washington,Theodor Niederbach
Washington,Tom Novak
Washington,Tristen Robins
Washington,Viktor Lodin
Washington,Yegor Sokolov
Washington,Zac Jones
Winnipeg,Akil Thomas
Winnipeg,Alexander Volkov
Winnipeg,Alexei Lipanov
Winnipeg,Allan McShane
Winnipeg,Brent Gates
Winnipeg,Brock Faber
Winnipeg,Bryce Misley
Winnipeg,Calen Addison
Winnipeg,Christopher Paquette
Winnipeg,Cole Perfetti
Winnipeg,Cole Reinhardt
Winnipeg,Dennis Busby
Winnipeg,Gabriel Carlsson
Winnipeg,Guillaume Brisebois
Winnipeg,Gustav Lindstrom
Winnipeg,Hunter Skinner
Winnipeg,Jackson Hallum
Winnipeg,Jan Drozg
Winnipeg,Janne Kuokkanen
Winnipeg,Jansen Harkins
Winnipeg,Jaydon Dureau
Winnipeg,Joe Wegwerth
Winnipeg,Joel Hofer
Winnipeg,John Beecher
Winnipeg,Joni Jurmo
Winnipeg,Jordan Hollett
Winnipeg,Josh Nodler
Winnipeg,Lukas Parik
Winnipeg,Martin Chromiak
Winnipeg,Martin Pospisil
Winnipeg,Matias Mantykivi
Winnipeg,Matthew Stienburg
Winnipeg,Max Zimmer
Winnipeg,Michael McLeod
Winnipeg,Mitchell Vande Sompel
Winnipeg,Nick Merkley
Winnipeg,Shawn Boudrias
Winnipeg,Simon Lundmark
Winnipeg,Vasili Podkolzin
Winnipeg,Wouter Peeters
